[ 2015-08-06T23:36:16+08:00 ] /index.php?s=/Login/index/ | INFO: Tag[ route_check ] --START--
[ 2015-08-06T23:55:55+08:00 ] /index.php/User/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.000361s ]
[ 2015-08-06T23:55:55+08:00 ] /index.php/User/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.000402s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ route_check ] --START--
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Run CheckRoute Behavior [ RunTime:0.000644s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000803s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ app_begin ] --START--
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000470s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000514s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8] Undefined index: id UserAction.class.php 第 13 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ view_template ] --START--
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000207s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000247s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ view_parse ] --START--
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8] Undefined variable: user_item db47b7ae6f1c73035eb3910c38bf8969.php 第 33 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8] Undefined variable: user_item db47b7ae6f1c73035eb3910c38bf8969.php 第 34 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8] Undefined variable: user_item db47b7ae6f1c73035eb3910c38bf8969.php 第 35 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | NOTIC: [8] Undefined variable: user_item db47b7ae6f1c73035eb3910c38bf8969.php 第 38 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Run ParseTemplate Behavior [ RunTime:0.008175s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008228s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ view_filter ] --START--
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Run ContentReplace Behavior [ RunTime:0.000333s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Run TokenBuild Behavior [ RunTime:0.000393s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000170s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000321s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001393s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ view_end ] --START--
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000609s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/User/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000656s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/Common/verify | INFO: Tag[ route_check ] --START--
[ 2015-08-06T23:55:56+08:00 ] /index.php/Common/verify | INFO: Run CheckRoute Behavior [ RunTime:0.000600s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/Common/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.000670s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/Common/verify | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-08-06T23:55:56+08:00 ] /index.php/Common/verify | INFO: Tag[ app_begin ] --START--
[ 2015-08-06T23:55:56+08:00 ] /index.php/Common/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000535s ]
[ 2015-08-06T23:55:56+08:00 ] /index.php/Common/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000593s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Run CheckRoute Behavior [ RunTime:0.000578s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000646s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ app_begin ] --START--
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000348s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000386s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ view_template ] --START--
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000494s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000600s ]
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | INFO: Tag[ view_parse ] --START--
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-08-06T23:56:20+08:00 ] /index.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
